date,weekday,hour,building,consumption_kwh,temperature_c,occupancy_pct
2024-02-11,Sun,18,Building D,51.5,-1.1,23
2024-02-11,Sun,19,Building A,59.6,-3.2,11
2024-02-11,Sun,19,Building B,67.8,-3.2,18
2024-02-11,Sun,19,Building C,46.8,-3.2,9
2024-02-11,Sun,19,Building D,58.4,-3.2,16
2024-02-11,Sun,20,Building A,49.1,-4.5,9
2024-02-11,Sun,20,Building B,68.5,-4.5,19
2024-02-11,Sun,20,Building C,49.6,-4.5,8
2024-02-11,Sun,20,Building D,62.9,-4.5,13
2024-02-11,Sun,21,Building A,54.6,-6.2,8
2024-02-11,Sun,21,Building B,66.7,-6.2,14
2024-02-11,Sun,21,Building C,53.9,-6.2,5
2024-02-11,Sun,21,Building D,54.2,-6.2,9
2024-02-11,Sun,22,Building A,60.8,-7.6,5
2024-02-11,Sun,22,Building B,58.4,-7.6,11
2024-02-11,Sun,22,Building C,49.1,-7.6,5
2024-02-11,Sun,22,Building D,62.9,-7.6,8
2024-02-11,Sun,23,Building A,60.2,-9.5,4
2024-02-11,Sun,23,Building B,65.6,-9.5,7
2024-02-11,Sun,23,Building C,51.7,-9.5,3
2024-02-11,Sun,23,Building D,61.2,-9.5,5
2024-02-12,Mon,0,Building A,68.2,-8.9,11
2024-02-12,Mon,0,Building B,63.6,-8.9,10
2024-02-12,Mon,0,Building C,51.1,-8.9,11
2024-02-12,Mon,0,Building D,61,-8.9,11
2024-02-12,Mon,1,Building A,61.8,-8.3,9
2024-02-12,Mon,1,Building B,71.5,-8.3,11
2024-02-12,Mon,1,Building C,62.4,-8.3,9
2024-02-12,Mon,1,Building D,63.7,-8.3,9
2024-02-12,Mon,2,Building A,66.4,-8.5,10
2024-02-12,Mon,2,Building B,70.9,-8.5,9
2024-02-12,Mon,2,Building C,56.4,-8.5,10
2024-02-12,Mon,2,Building D,67.2,-8.5,9
2024-02-12,Mon,3,Building A,60.4,-7.2,9
2024-02-12,Mon,3,Building B,66.5,-7.2,9
2024-02-12,Mon,3,Building C,56,-7.2,10
2024-02-12,Mon,3,Building D,58.2,-7.2,9
2024-02-12,Mon,4,Building A,51.7,-4.8,11
2024-02-12,Mon,4,Building B,61.9,-4.8,9
2024-02-12,Mon,4,Building C,55.8,-4.8,11
2024-02-12,Mon,4,Building D,61.9,-4.8,10
2024-02-12,Mon,5,Building A,48.9,-2.9,16
2024-02-12,Mon,5,Building B,64.3,-2.9,16
2024-02-12,Mon,5,Building C,50.9,-2.9,13
2024-02-12,Mon,5,Building D,61.3,-2.9,15
2024-02-12,Mon,6,Building A,60.8,-1,27
2024-02-12,Mon,6,Building B,69.7,-1,28
2024-02-12,Mon,6,Building C,55.2,-1,31
2024-02-12,Mon,6,Building D,51.8,-1,32
2024-02-12,Mon,7,Building A,62.7,1.2,57
2024-02-12,Mon,7,Building B,63.2,1.2,47
2024-02-12,Mon,7,Building C,48.6,1.2,45
2024-02-12,Mon,7,Building D,68.1,1.2,48
2024-02-12,Mon,8,Building A,61.5,2.9,85
2024-02-12,Mon,8,Building B,81.2,2.9,75
2024-02-12,Mon,8,Building C,56.1,2.9,82
2024-02-12,Mon,8,Building D,68.7,2.9,79
2024-02-12,Mon,9,Building A,75.5,4.4,88
2024-02-12,Mon,9,Building B,79.4,4.4,100
2024-02-12,Mon,9,Building C,61.2,4.4,84
2024-02-12,Mon,9,Building D,73.1,4.4,100
2024-02-12,Mon,10,Building A,64.1,6.2,85
2024-02-12,Mon,10,Building B,91.9,6.2,100
2024-02-12,Mon,10,Building C,61.5,6.2,100
2024-02-12,Mon,10,Building D,75.1,6.2,90
2024-02-12,Mon,11,Building A,74.2,6.7,99
2024-02-12,Mon,11,Building B,89.8,6.7,100
2024-02-12,Mon,11,Building C,62.7,6.7,85
2024-02-12,Mon,11,Building D,74.2,6.7,89
2024-02-12,Mon,12,Building A,64.6,7.4,100
2024-02-12,Mon,12,Building B,72.4,7.4,86
2024-02-12,Mon,12,Building C,54.7,7.4,100
2024-02-12,Mon,12,Building D,70.5,7.4,96
2024-02-12,Mon,13,Building A,70.3,6.3,95
2024-02-12,Mon,13,Building B,84.5,6.3,100
2024-02-12,Mon,13,Building C,56.1,6.3,97
2024-02-12,Mon,13,Building D,78.9,6.3,100
2024-02-12,Mon,14,Building A,61.8,6.2,100
2024-02-12,Mon,14,Building B,84.9,6.2,100
2024-02-12,Mon,14,Building C,57.1,6.2,99
2024-02-12,Mon,14,Building D,75.2,6.2,89
2024-02-12,Mon,15,Building A,63.5,5,100
2024-02-12,Mon,15,Building B,86.8,5,100
2024-02-12,Mon,15,Building C,54.6,5,83
2024-02-12,Mon,15,Building D,74.1,5,97
2024-02-12,Mon,16,Building A,66.1,3,70
2024-02-12,Mon,16,Building B,76,3,79
2024-02-12,Mon,16,Building C,57.5,3,73
2024-02-12,Mon,16,Building D,62.5,3,90
2024-02-12,Mon,17,Building A,56.4,1.1,66
2024-02-12,Mon,17,Building B,80.7,1.1,63
2024-02-12,Mon,17,Building C,58.8,1.1,65
2024-02-12,Mon,17,Building D,63.4,1.1,57
2024-02-12,Mon,18,Building A,58,-1,38
2024-02-12,Mon,18,Building B,61.5,-1,44
2024-02-12,Mon,18,Building C,49.9,-1,45
2024-02-12,Mon,18,Building D,65.6,-1,45
2024-02-12,Mon,19,Building A,59.7,-3.1,32
2024-02-12,Mon,19,Building B,72.9,-3.1,34
2024-02-12,Mon,19,Building C,50.6,-3.1,29
2024-02-12,Mon,19,Building D,55.4,-3.1,26
2024-02-12,Mon,20,Building A,56.8,-4.6,27
2024-02-12,Mon,20,Building B,64.8,-4.6,27
2024-02-12,Mon,20,Building C,52.1,-4.6,26
2024-02-12,Mon,20,Building D,63.6,-4.6,27
2024-02-12,Mon,21,Building A,64.2,-7.2,18
2024-02-12,Mon,21,Building B,64.1,-7.2,20
2024-02-12,Mon,21,Building C,64.2,-7.2,17
2024-02-12,Mon,21,Building D,68.9,-7.2,21
2024-02-12,Mon,22,Building A,66.5,-7.8,17
2024-02-12,Mon,22,Building B,71.2,-7.8,17
2024-02-12,Mon,22,Building C,62.7,-7.8,15
2024-02-12,Mon,22,Building D,67.4,-7.8,16
2024-02-12,Mon,23,Building A,54.8,-9.4,9
2024-02-12,Mon,23,Building B,67.7,-9.4,10
2024-02-12,Mon,23,Building C,59.2,-9.4,9
2024-02-12,Mon,23,Building D,58.1,-9.4,9
2024-02-13,Tue,0,Building A,67.6,-9.5,9
2024-02-13,Tue,0,Building B,68.4,-9.5,9
2024-02-13,Tue,0,Building C,54,-9.5,10
2024-02-13,Tue,0,Building D,67.5,-9.5,10
2024-02-13,Tue,1,Building A,59.7,-7.9,9
2024-02-13,Tue,1,Building B,65.6,-7.9,9
2024-02-13,Tue,1,Building C,56.9,-7.9,11
2024-02-13,Tue,1,Building D,58.2,-7.9,9
2024-02-13,Tue,2,Building A,60.1,-8.1,10
2024-02-13,Tue,2,Building B,62.3,-8.1,9
2024-02-13,Tue,2,Building C,57.8,-8.1,9
2024-02-13,Tue,2,Building D,57.2,-8.1,11
2024-02-13,Tue,3,Building A,58.9,-6.8,11
2024-02-13,Tue,3,Building B,57.8,-6.8,10
2024-02-13,Tue,3,Building C,48.5,-6.8,10
2024-02-13,Tue,3,Building D,54.1,-6.8,11
2024-02-13,Tue,4,Building A,60.4,-4.8,9
2024-02-13,Tue,4,Building B,58.3,-4.8,9
2024-02-13,Tue,4,Building C,46.2,-4.8,11
2024-02-13,Tue,4,Building D,61,-4.8,10
2024-02-13,Tue,5,Building A,59.2,-2.9,16
2024-02-13,Tue,5,Building B,59.7,-2.9,13
2024-02-13,Tue,5,Building C,44.3,-2.9,15
2024-02-13,Tue,5,Building D,56.2,-2.9,15
2024-02-13,Tue,6,Building A,51.2,-1.1,32
2024-02-13,Tue,6,Building B,61.4,-1.1,26
2024-02-13,Tue,6,Building C,47.1,-1.1,33
2024-02-13,Tue,6,Building D,61.8,-1.1,31
2024-02-13,Tue,7,Building A,62.6,1.1,52
2024-02-13,Tue,7,Building B,69.2,1.1,56
2024-02-13,Tue,7,Building C,53,1.1,43
2024-02-13,Tue,7,Building D,55.1,1.1,44
2024-02-13,Tue,8,Building A,61.4,2.8,79
2024-02-13,Tue,8,Building B,69.4,2.8,86
2024-02-13,Tue,8,Building C,51.4,2.8,68
2024-02-13,Tue,8,Building D,71.5,2.8,70
2024-02-13,Tue,9,Building A,73.8,4.6,100
2024-02-13,Tue,9,Building B,86.1,4.6,95
2024-02-13,Tue,9,Building C,52.3,4.6,88
2024-02-13,Tue,9,Building D,67.1,4.6,100
2024-02-13,Tue,10,Building A,72.8,5.7,88
2024-02-13,Tue,10,Building B,78.4,5.7,100
2024-02-13,Tue,10,Building C,51.3,5.7,87
2024-02-13,Tue,10,Building D,79.9,5.7,94
2024-02-13,Tue,11,Building A,65.2,6.7,91
2024-02-13,Tue,11,Building B,88.2,6.7,100
2024-02-13,Tue,11,Building C,62.6,6.7,97
2024-02-13,Tue,11,Building D,72.3,6.7,97
2024-02-13,Tue,12,Building A,62.3,6.7,80
2024-02-13,Tue,12,Building B,68.8,6.7,89
2024-02-13,Tue,12,Building C,59.2,6.7,95
2024-02-13,Tue,12,Building D,68.9,6.7,83
2024-02-13,Tue,13,Building A,62.1,7.4,97
2024-02-13,Tue,13,Building B,74.7,7.4,100
2024-02-13,Tue,13,Building C,53.8,7.4,100
2024-02-13,Tue,13,Building D,65.2,7.4,100
2024-02-13,Tue,14,Building A,62.5,6.1,100
2024-02-13,Tue,14,Building B,73.3,6.1,90
2024-02-13,Tue,14,Building C,54.6,6.1,99
2024-02-13,Tue,14,Building D,77.4,6.1,100
2024-02-13,Tue,15,Building A,62.5,5,90
2024-02-13,Tue,15,Building B,87.3,5,85
2024-02-13,Tue,15,Building C,62.5,5,100
2024-02-13,Tue,15,Building D,67.5,5,99
2024-02-13,Tue,16,Building A,69.4,3.1,79
2024-02-13,Tue,16,Building B,69.4,3.1,84
2024-02-13,Tue,16,Building C,61.1,3.1,82
2024-02-13,Tue,16,Building D,68.5,3.1,82
2024-02-13,Tue,17,Building A,59.1,1.2,56
2024-02-13,Tue,17,Building B,64.8,1.2,54
2024-02-13,Tue,17,Building C,49.9,1.2,65
2024-02-13,Tue,17,Building D,68.2,1.2,65
2024-02-13,Tue,18,Building A,57.8,-1.1,41
2024-02-13,Tue,18,Building B,61.7,-1.1,34
2024-02-13,Tue,18,Building C,49.3,-1.1,36
2024-02-13,Tue,18,Building D,62.6,-1.1,35
2024-02-13,Tue,19,Building A,62.5,-3,29
2024-02-13,Tue,19,Building B,69.2,-3,28
2024-02-13,Tue,19,Building C,49.8,-3,31
2024-02-13,Tue,19,Building D,58.2,-3,26
2024-02-13,Tue,20,Building A,65.9,-5,22
2024-02-13,Tue,20,Building B,73.2,-5,23
2024-02-13,Tue,20,Building C,49.5,-5,21
2024-02-13,Tue,20,Building D,65,-5,28
2024-02-13,Tue,21,Building A,68.5,-6.6,19
2024-02-13,Tue,21,Building B,75.5,-6.6,22
2024-02-13,Tue,21,Building C,58,-6.6,23
2024-02-13,Tue,21,Building D,67.1,-6.6,22
2024-02-13,Tue,22,Building A,55.7,-8.4,16
2024-02-13,Tue,22,Building B,64.7,-8.4,15
2024-02-13,Tue,22,Building C,52.4,-8.4,15
2024-02-13,Tue,22,Building D,60.9,-8.4,15
2024-02-13,Tue,23,Building A,63.4,-9.5,9
2024-02-13,Tue,23,Building B,71.4,-9.5,10
2024-02-13,Tue,23,Building C,64.2,-9.5,11
2024-02-13,Tue,23,Building D,63.6,-9.5,9
2024-02-14,Wed,0,Building A,62.6,-8.8,10
2024-02-14,Wed,0,Building B,71.8,-8.8,11
2024-02-14,Wed,0,Building C,53.3,-8.8,10
2024-02-14,Wed,0,Building D,65.3,-8.8,10
2024-02-14,Wed,1,Building A,55.8,-7.9,11
2024-02-14,Wed,1,Building B,72.7,-7.9,11
2024-02-14,Wed,1,Building C,50.5,-7.9,10
2024-02-14,Wed,1,Building D,68.4,-7.9,11
2024-02-14,Wed,2,Building A,61.2,-7.3,10
2024-02-14,Wed,2,Building B,62.7,-7.3,10
2024-02-14,Wed,2,Building C,55.4,-7.3,10
2024-02-14,Wed,2,Building D,54.2,-7.3,9
2024-02-14,Wed,3,Building A,53.3,-6.3,11
2024-02-14,Wed,3,Building B,63.5,-6.3,10
2024-02-14,Wed,3,Building C,55.5,-6.3,11
2024-02-14,Wed,3,Building D,62.7,-6.3,10
2024-02-14,Wed,4,Building A,57.9,-5.2,9
2024-02-14,Wed,4,Building B,60.7,-5.2,11
2024-02-14,Wed,4,Building C,57.4,-5.2,10
2024-02-14,Wed,4,Building D,56.9,-5.2,10
2024-02-14,Wed,5,Building A,50.7,-3.2,13
2024-02-14,Wed,5,Building B,65.3,-3.2,14
2024-02-14,Wed,5,Building C,44.7,-3.2,15
2024-02-14,Wed,5,Building D,49.9,-3.2,15
2024-02-14,Wed,6,Building A,60.6,-1,34
2024-02-14,Wed,6,Building B,59.6,-1,30
2024-02-14,Wed,6,Building C,55.2,-1,28
2024-02-14,Wed,6,Building D,59,-1,32
2024-02-14,Wed,7,Building A,61.2,1.1,49
2024-02-14,Wed,7,Building B,70.4,1.1,54
2024-02-14,Wed,7,Building C,52.1,1.1,51
2024-02-14,Wed,7,Building D,68.7,1.1,44
2024-02-14,Wed,8,Building A,72.9,2.9,73
2024-02-14,Wed,8,Building B,73.1,2.9,82
2024-02-14,Wed,8,Building C,61.2,2.9,77
2024-02-14,Wed,8,Building D,71.3,2.9,81
2024-02-14,Wed,9,Building A,73.5,4.5,96
2024-02-14,Wed,9,Building B,88.4,4.5,98
2024-02-14,Wed,9,Building C,59.8,4.5,93
2024-02-14,Wed,9,Building D,68.8,4.5,100
2024-02-14,Wed,10,Building A,65.8,5.7,88
2024-02-14,Wed,10,Building B,83.1,5.7,100
2024-02-14,Wed,10,Building C,51,5.7,92
2024-02-14,Wed,10,Building D,70,5.7,100
2024-02-14,Wed,11,Building A,69.6,6.1,100
2024-02-14,Wed,11,Building B,90.5,6.1,100
2024-02-14,Wed,11,Building C,52.1,6.1,98
2024-02-14,Wed,11,Building D,79.4,6.1,100
2024-02-14,Wed,12,Building A,61.4,7.1,96
2024-02-14,Wed,12,Building B,83.2,7.1,81
2024-02-14,Wed,12,Building C,55.1,7.1,89
2024-02-14,Wed,12,Building D,63.3,7.1,95
2024-02-14,Wed,13,Building A,63,6.2,88
2024-02-14,Wed,13,Building B,79.9,6.2,100
2024-02-14,Wed,13,Building C,50.8,6.2,100
2024-02-14,Wed,13,Building D,71.1,6.2,100
2024-02-14,Wed,14,Building A,68.1,5.8,85
2024-02-14,Wed,14,Building B,80.3,5.8,88
2024-02-14,Wed,14,Building C,52.8,5.8,87
2024-02-14,Wed,14,Building D,80.9,5.8,100
2024-02-14,Wed,15,Building A,70.3,4.9,89
2024-02-14,Wed,15,Building B,82.9,4.9,83
2024-02-14,Wed,15,Building C,54.9,4.9,100
2024-02-14,Wed,15,Building D,75.6,4.9,100
2024-02-14,Wed,16,Building A,61.8,2.7,79
2024-02-14,Wed,16,Building B,73.8,2.7,74
2024-02-14,Wed,16,Building C,59.2,2.7,77
2024-02-14,Wed,16,Building D,66.9,2.7,91
2024-02-14,Wed,17,Building A,68,1.2,68
2024-02-14,Wed,17,Building B,69.2,1.2,59
2024-02-14,Wed,17,Building C,54.2,1.2,64
2024-02-14,Wed,17,Building D,71.7,1.2,61
2024-02-14,Wed,18,Building A,57.2,-1,43
2024-02-14,Wed,18,Building B,61.7,-1,36
2024-02-14,Wed,18,Building C,56.1,-1,39
2024-02-14,Wed,18,Building D,65.3,-1,38
2024-02-14,Wed,19,Building A,60.9,-3.3,26
2024-02-14,Wed,19,Building B,72,-3.3,30
2024-02-14,Wed,19,Building C,55,-3.3,33
2024-02-14,Wed,19,Building D,60.6,-3.3,26
2024-02-14,Wed,20,Building A,62.1,-4.7,25
2024-02-14,Wed,20,Building B,68.3,-4.7,28
2024-02-14,Wed,20,Building C,52.6,-4.7,24
2024-02-14,Wed,20,Building D,60.8,-4.7,25
2024-02-14,Wed,21,Building A,60.9,-7.3,22
2024-02-14,Wed,21,Building B,63.5,-7.3,20
2024-02-14,Wed,21,Building C,53.1,-7.3,20
2024-02-14,Wed,21,Building D,71,-7.3,22
2024-02-14,Wed,22,Building A,66.4,-7.3,15
2024-02-14,Wed,22,Building B,63.3,-7.3,17
2024-02-14,Wed,22,Building C,60.8,-7.3,17
2024-02-14,Wed,22,Building D,60.1,-7.3,16
2024-02-14,Wed,23,Building A,66.9,-8,9
2024-02-14,Wed,23,Building B,59.1,-8,9
2024-02-14,Wed,23,Building C,51.6,-8,10
2024-02-14,Wed,23,Building D,68,-8,9
2024-02-15,Thu,0,Building A,59.5,-9,11
2024-02-15,Thu,0,Building B,67.6,-9,9
2024-02-15,Thu,0,Building C,64.3,-9,9
2024-02-15,Thu,0,Building D,67.3,-9,11
2024-02-15,Thu,1,Building A,54.8,-8.8,9
2024-02-15,Thu,1,Building B,60.2,-8.8,9
2024-02-15,Thu,1,Building C,56.6,-8.8,9
2024-02-15,Thu,1,Building D,57.5,-8.8,11
2024-02-15,Thu,2,Building A,62.1,-8.2,9
2024-02-15,Thu,2,Building B,70.8,-8.2,11
2024-02-15,Thu,2,Building C,50,-8.2,10
2024-02-15,Thu,2,Building D,61,-8.2,9
2024-02-15,Thu,3,Building A,62.5,-7.2,11
2024-02-15,Thu,3,Building B,61.8,-7.2,9
2024-02-15,Thu,3,Building C,55.8,-7.2,9
2024-02-15,Thu,3,Building D,57.7,-7.2,10
2024-02-15,Thu,4,Building A,53.1,-5.4,9
2024-02-15,Thu,4,Building B,61.3,-5.4,10
2024-02-15,Thu,4,Building C,47.6,-5.4,11
2024-02-15,Thu,4,Building D,59.1,-5.4,9
2024-02-15,Thu,5,Building A,48.9,-3.1,16
2024-02-15,Thu,5,Building B,64.8,-3.1,17
2024-02-15,Thu,5,Building C,51.9,-3.1,14
2024-02-15,Thu,5,Building D,56.6,-3.1,13
2024-02-15,Thu,6,Building A,49.2,-0.9,33
2024-02-15,Thu,6,Building B,70.6,-0.9,31
2024-02-15,Thu,6,Building C,49.8,-0.9,28
2024-02-15,Thu,6,Building D,52.3,-0.9,31
2024-02-15,Thu,7,Building A,62.1,1.2,46
2024-02-15,Thu,7,Building B,74,1.2,52
2024-02-15,Thu,7,Building C,48.4,1.2,57
2024-02-15,Thu,7,Building D,62.4,1.2,49
2024-02-15,Thu,8,Building A,69.8,3.1,75
2024-02-15,Thu,8,Building B,83.2,3.1,83
2024-02-15,Thu,8,Building C,53.1,3.1,80
2024-02-15,Thu,8,Building D,62,3.1,79
2024-02-15,Thu,9,Building A,70.2,5,100
2024-02-15,Thu,9,Building B,88.4,5,88
2024-02-15,Thu,9,Building C,53.4,5,85
2024-02-15,Thu,9,Building D,79.3,5,96
2024-02-15,Thu,10,Building A,65.5,6.2,100
2024-02-15,Thu,10,Building B,76,6.2,100
2024-02-15,Thu,10,Building C,51.1,6.2,86
2024-02-15,Thu,10,Building D,77.1,6.2,86
2024-02-15,Thu,11,Building A,61.8,6.3,100
2024-02-15,Thu,11,Building B,72.9,6.3,86
2024-02-15,Thu,11,Building C,61.6,6.3,100
2024-02-15,Thu,11,Building D,78.9,6.3,91
2024-02-15,Thu,12,Building A,66.6,7.4,78
2024-02-15,Thu,12,Building B,67.4,7.4,80
2024-02-15,Thu,12,Building C,46.8,7.4,94
2024-02-15,Thu,12,Building D,64.6,7.4,94
2024-02-15,Thu,13,Building A,59.8,6.1,100
2024-02-15,Thu,13,Building B,76.2,6.1,99
2024-02-15,Thu,13,Building C,63.3,6.1,86
2024-02-15,Thu,13,Building D,75.4,6.1,100
2024-02-15,Thu,14,Building A,66.5,6,97
2024-02-15,Thu,14,Building B,83.9,6,98
2024-02-15,Thu,14,Building C,53,6,85
2024-02-15,Thu,14,Building D,70,6,99
2024-02-15,Thu,15,Building A,66.6,4.3,87
2024-02-15,Thu,15,Building B,76.8,4.3,95
2024-02-15,Thu,15,Building C,60.7,4.3,95
2024-02-15,Thu,15,Building D,79.4,4.3,85
2024-02-15,Thu,16,Building A,73.8,2.7,88
2024-02-15,Thu,16,Building B,85.2,2.7,74
2024-02-15,Thu,16,Building C,61.4,2.7,75
2024-02-15,Thu,16,Building D,62.5,2.7,71
2024-02-15,Thu,17,Building A,62.9,1.1,68
2024-02-15,Thu,17,Building B,78.9,1.1,67
2024-02-15,Thu,17,Building C,51,1.1,59
2024-02-15,Thu,17,Building D,72.7,1.1,54
2024-02-15,Thu,18,Building A,53.4,-1.1,43
2024-02-15,Thu,18,Building B,65.9,-1.1,46
2024-02-15,Thu,18,Building C,59.8,-1.1,37
2024-02-15,Thu,18,Building D,65.7,-1.1,46
2024-02-15,Thu,19,Building A,62.4,-3.4,32
2024-02-15,Thu,19,Building B,64.1,-3.4,28
2024-02-15,Thu,19,Building C,49.5,-3.4,34
2024-02-15,Thu,19,Building D,57,-3.4,30
2024-02-15,Thu,20,Building A,57.4,-5,25
2024-02-15,Thu,20,Building B,61.2,-5,26
2024-02-15,Thu,20,Building C,53.3,-5,26
2024-02-15,Thu,20,Building D,61.5,-5,26
2024-02-15,Thu,21,Building A,59,-6.1,21
2024-02-15,Thu,21,Building B,65.3,-6.1,20
2024-02-15,Thu,21,Building C,54.9,-6.1,18
2024-02-15,Thu,21,Building D,64.5,-6.1,19
2024-02-15,Thu,22,Building A,57.5,-8.7,14
2024-02-15,Thu,22,Building B,68.6,-8.7,16
2024-02-15,Thu,22,Building C,56.7,-8.7,17
2024-02-15,Thu,22,Building D,70,-8.7,13
2024-02-15,Thu,23,Building A,66.6,-8,9
2024-02-15,Thu,23,Building B,64.3,-8,9
2024-02-15,Thu,23,Building C,59.6,-8,11
2024-02-15,Thu,23,Building D,66.8,-8,9
2024-02-16,Fri,0,Building A,62.1,-8.2,9
2024-02-16,Fri,0,Building B,64,-8.2,11
2024-02-16,Fri,0,Building C,52.6,-8.2,10
2024-02-16,Fri,0,Building D,57.3,-8.2,11
2024-02-16,Fri,1,Building A,67.3,-9.2,11
2024-02-16,Fri,1,Building B,67.3,-9.2,10
2024-02-16,Fri,1,Building C,61.4,-9.2,9
2024-02-16,Fri,1,Building D,68.1,-9.2,9
2024-02-16,Fri,2,Building A,61.2,-7.2,11
2024-02-16,Fri,2,Building B,62.9,-7.2,11
2024-02-16,Fri,2,Building C,56.3,-7.2,10
2024-02-16,Fri,2,Building D,66.4,-7.2,11
2024-02-16,Fri,3,Building A,56.7,-6.9,11
2024-02-16,Fri,3,Building B,67.1,-6.9,10
2024-02-16,Fri,3,Building C,50,-6.9,9
2024-02-16,Fri,3,Building D,64.1,-6.9,11
2024-02-16,Fri,4,Building A,58,-5.1,11
2024-02-16,Fri,4,Building B,60.7,-5.1,10
2024-02-16,Fri,4,Building C,57.2,-5.1,10
2024-02-16,Fri,4,Building D,61.4,-5.1,11
2024-02-16,Fri,5,Building A,58.3,-3.2,14
2024-02-16,Fri,5,Building B,65.3,-3.2,16
2024-02-16,Fri,5,Building C,47.4,-3.2,15
2024-02-16,Fri,5,Building D,62,-3.2,14
2024-02-16,Fri,6,Building A,56.7,-0.9,34
2024-02-16,Fri,6,Building B,56.2,-0.9,32
2024-02-16,Fri,6,Building C,54.6,-0.9,31
2024-02-16,Fri,6,Building D,63.4,-0.9,29
2024-02-16,Fri,7,Building A,65.6,1,47
2024-02-16,Fri,7,Building B,66.7,1,53
2024-02-16,Fri,7,Building C,52.5,1,54
2024-02-16,Fri,7,Building D,55.3,1,46
2024-02-16,Fri,8,Building A,65,2.9,70
2024-02-16,Fri,8,Building B,74.1,2.9,74
2024-02-16,Fri,8,Building C,61.6,2.9,85
2024-02-16,Fri,8,Building D,74.8,2.9,88
2024-02-16,Fri,9,Building A,76.5,4.3,95
2024-02-16,Fri,9,Building B,82.2,4.3,90
2024-02-16,Fri,9,Building C,61.4,4.3,83
2024-02-16,Fri,9,Building D,75.1,4.3,99
2024-02-16,Fri,10,Building A,74.4,5.8,100
2024-02-16,Fri,10,Building B,89,5.8,100
2024-02-16,Fri,10,Building C,60.7,5.8,100
2024-02-16,Fri,10,Building D,71.2,5.8,100
2024-02-16,Fri,11,Building A,68.3,6.8,98
2024-02-16,Fri,11,Building B,82.3,6.8,93
2024-02-16,Fri,11,Building C,57.2,6.8,100
2024-02-16,Fri,11,Building D,67.7,6.8,97
2024-02-16,Fri,12,Building A,68,7.5,87
2024-02-16,Fri,12,Building B,81.5,7.5,98
2024-02-16,Fri,12,Building C,50.8,7.5,96
2024-02-16,Fri,12,Building D,59,7.5,77
2024-02-16,Fri,13,Building A,63.6,6.3,93
2024-02-16,Fri,13,Building B,78.7,6.3,100
2024-02-16,Fri,13,Building C,60.4,6.3,89
2024-02-16,Fri,13,Building D,71.6,6.3,100
2024-02-16,Fri,14,Building A,74.9,5.6,96
2024-02-16,Fri,14,Building B,85.4,5.6,93
2024-02-16,Fri,14,Building C,55.7,5.6,100
2024-02-16,Fri,14,Building D,71,5.6,100
2024-02-16,Fri,15,Building A,71.5,5.1,81
2024-02-16,Fri,15,Building B,84.8,5.1,91
2024-02-16,Fri,15,Building C,59.4,5.1,83
2024-02-16,Fri,15,Building D,67.9,5.1,92
2024-02-16,Fri,16,Building A,70.2,2.8,72
2024-02-16,Fri,16,Building B,80.1,2.8,75
2024-02-16,Fri,16,Building C,55.2,2.8,91
2024-02-16,Fri,16,Building D,67.8,2.8,91
2024-02-16,Fri,17,Building A,58.3,1,63
2024-02-16,Fri,17,Building B,72.1,1,66
2024-02-16,Fri,17,Building C,50.7,1,53
2024-02-16,Fri,17,Building D,64.2,1,53
2024-02-16,Fri,18,Building A,58.5,-1.1,37
2024-02-16,Fri,18,Building B,65.1,-1.1,45
2024-02-16,Fri,18,Building C,47.1,-1.1,35
2024-02-16,Fri,18,Building D,59.3,-1.1,45
2024-02-16,Fri,19,Building A,56.9,-3.4,33
2024-02-16,Fri,19,Building B,61.7,-3.4,33
2024-02-16,Fri,19,Building C,53.6,-3.4,32
2024-02-16,Fri,19,Building D,59.4,-3.4,29
2024-02-16,Fri,20,Building A,54.9,-5.2,22
2024-02-16,Fri,20,Building B,60.6,-5.2,23
2024-02-16,Fri,20,Building C,60.5,-5.2,22
2024-02-16,Fri,20,Building D,61.8,-5.2,27
2024-02-16,Fri,21,Building A,66.7,-6.5,18
2024-02-16,Fri,21,Building B,61.8,-6.5,19
2024-02-16,Fri,21,Building C,51.4,-6.5,21
2024-02-16,Fri,21,Building D,60.4,-6.5,22
2024-02-16,Fri,22,Building A,58.9,-7.5,16
2024-02-16,Fri,22,Building B,71.1,-7.5,13
2024-02-16,Fri,22,Building C,50.6,-7.5,17
2024-02-16,Fri,22,Building D,59.4,-7.5,15
2024-02-16,Fri,23,Building A,67.3,-8.8,10
2024-02-16,Fri,23,Building B,68.3,-8.8,10
2024-02-16,Fri,23,Building C,57,-8.8,9
2024-02-16,Fri,23,Building D,69.9,-8.8,11
2024-02-17,Sat,0,Building A,53.5,-8.2,4
2024-02-17,Sat,0,Building B,59.2,-8.2,6
2024-02-17,Sat,0,Building C,61.2,-8.2,3
2024-02-17,Sat,0,Building D,53.9,-8.2,5
2024-02-17,Sat,1,Building A,60.6,-8.2,4
2024-02-17,Sat,1,Building B,68.9,-8.2,8
2024-02-17,Sat,1,Building C,59.3,-8.2,3
2024-02-17,Sat,1,Building D,59.4,-8.2,6
2024-02-17,Sat,2,Building A,65.1,-8.3,4
2024-02-17,Sat,2,Building B,59,-8.3,7
2024-02-17,Sat,2,Building C,52.4,-8.3,3
2024-02-17,Sat,2,Building D,59.8,-8.3,6
2024-02-17,Sat,3,Building A,57.3,-6.2,5
